"StageGroup","Abundance","Biomass","Parameter","SensitivityIncrement","TemperatureFactor","Increment"
"S2_NZMS",7494.04590828881,3375.94898712765,"TempSurvival_CHIR",-0.003,1,-0.003
"S3_NZMS",4282.10373379968,3785.0157527691,"TempSurvival_CHIR",-0.003,1,-0.003
"S1_CHIR",51.6638938859205,8.50402810605988,"TempSurvival_CHIR",-0.003,1,-0.003
"S2_CHIR",9.72543467450693,9.20127848567265,"TempSurvival_CHIR",-0.003,1,-0.003
"S3_CHIR",4.47511112994332,3.91384527954519,"TempSurvival_CHIR",-0.003,1,-0.003
"S1_GAMM",36.555491899476,106.404369189956,"TempSurvival_CHIR",-0.003,1,-0.003
"S2_GAMM",18.2983315819104,192.023070803787,"TempSurvival_CHIR",-0.003,1,-0.003
"S3_GAMM",5.35404546032846,109.685262654793,"TempSurvival_CHIR",-0.003,1,-0.003
"S1_HYOS",49.2004374446308,398.093262416922,"TempSurvival_NZMS",-0.003,1,-0.003
"S2_HYOS",13.6170658787989,198.818134075537,"TempSurvival_NZMS",-0.003,1,-0.003
"S3_HYOS",0.770009923685514,10.6494679065236,"TempSurvival_NZMS",-0.003,1,-0.003
"S1_BAET",54.4103943892727,1.21557812602375,"TempSurvival_NZMS",-0.003,1,-0.003
"S2_BAET",9.40256802139919,1.48666055764033,"TempSurvival_NZMS",-0.003,1,-0.003
"S3_BAET",2.28298984088278,0.294112940271379,"TempSurvival_NZMS",-0.003,1,-0.003
"S1_NZMS",18750.3537124794,1673.66108422667,"TempSurvival_NZMS",-0.003,1,-0.003
"S2_NZMS",7494.79078397082,3376.28454182467,"TempSurvival_NZMS",-0.003,1,-0.003
"S3_NZMS",4282.59909206109,3785.4536073703,"TempSurvival_NZMS",-0.003,1,-0.003
"S1_CHIR",51.666629822503,8.50508864884866,"TempSurvival_NZMS",-0.003,1,-0.003
"S2_CHIR",9.72509947015637,9.20046793986696,"TempSurvival_NZMS",-0.003,1,-0.003
"S3_CHIR",4.47441318828656,3.91202744156667,"TempSurvival_NZMS",-0.003,1,-0.003
"S1_GAMM",36.5562520986739,106.406581949569,"TempSurvival_NZMS",-0.003,1,-0.003
"S2_GAMM",18.3009591500361,192.050644558147,"TempSurvival_NZMS",-0.003,1,-0.003
"S3_GAMM",5.35455433607731,109.695687700786,"TempSurvival_NZMS",-0.003,1,-0.003
"S1_HYOS",49.2534021439037,398.67207446065,"TempSurvival_GAMM",-0.003,1,-0.003
"S2_HYOS",13.6427142147246,199.212501342308,"TempSurvival_GAMM",-0.003,1,-0.003
"S3_HYOS",0.765471252655696,10.5836689030832,"TempSurvival_GAMM",-0.003,1,-0.003
"S1_BAET",54.5434998065577,1.22054782154124,"TempSurvival_GAMM",-0.003,1,-0.003
"S2_BAET",9.41217759517888,1.48925319945517,"TempSurvival_GAMM",-0.003,1,-0.003
"S3_BAET",2.27366126702864,0.292982222021374,"TempSurvival_GAMM",-0.003,1,-0.003
"S1_NZMS",18746.8707684001,1673.35019580006,"TempSurvival_GAMM",-0.003,1,-0.003
"S2_NZMS",7493.86901250581,3375.86929837917,"TempSurvival_GAMM",-0.003,1,-0.003
"S3_NZMS",4281.99284948146,3784.91774045615,"TempSurvival_GAMM",-0.003,1,-0.003
"S1_CHIR",51.6632764569252,8.50378865900843,"TempSurvival_GAMM",-0.003,1,-0.003
"S2_CHIR",9.72551374034689,9.2014675613718,"TempSurvival_GAMM",-0.003,1,-0.003
"S3_CHIR",4.47526920473982,3.9142637836319,"TempSurvival_GAMM",-0.003,1,-0.003
"S1_GAMM",36.5554209921222,106.404162795462,"TempSurvival_GAMM",-0.003,1,-0.003
"S2_GAMM",18.2977548877554,192.017018963373,"TempSurvival_GAMM",-0.003,1,-0.003
"S3_GAMM",5.35391820712264,109.682655691254,"TempSurvival_GAMM",-0.003,1,-0.003
"S1_HYOS",49.2335403919494,398.454093691988,"TempSurvival_HYOS",-0.002,1,-0.002
"S2_HYOS",13.632997187625,199.063309170857,"TempSurvival_HYOS",-0.002,1,-0.002
"S3_HYOS",0.767123589796673,10.6078829596948,"TempSurvival_HYOS",-0.002,1,-0.002
"S1_BAET",54.4941509720068,1.21870382291955,"TempSurvival_HYOS",-0.002,1,-0.002
"S2_BAET",9.40861742985008,1.48829560446618,"TempSurvival_HYOS",-0.002,1,-0.002
"S3_BAET",2.27719336503326,0.293410184319897,"TempSurvival_HYOS",-0.002,1,-0.002
"S1_NZMS",18748.1842284965,1673.46743556431,"TempSurvival_HYOS",-0.002,1,-0.002
"S2_NZMS",7494.21595468051,3376.02559033382,"TempSurvival_HYOS",-0.002,1,-0.002
"S3_NZMS",4282.22305691557,3785.12122426193,"TempSurvival_HYOS",-0.002,1,-0.002
"S1_CHIR",51.6645636740552,8.50428340596293,"TempSurvival_HYOS",-0.002,1,-0.002
"S2_CHIR",9.72535560866698,9.20108940997348,"TempSurvival_HYOS",-0.002,1,-0.002
"S3_CHIR",4.47495305514686,3.91342677545847,"TempSurvival_HYOS",-0.002,1,-0.002
"S1_GAMM",36.5556198687131,106.404741678062,"TempSurvival_HYOS",-0.002,1,-0.002
"S2_GAMM",18.2990410773363,192.030516263489,"TempSurvival_HYOS",-0.002,1,-0.002
"S3_GAMM",5.35414923319543,109.68738859008,"TempSurvival_HYOS",-0.002,1,-0.002
"S1_HYOS",49.2632332297324,398.778919616039,"TempSurvival_BAET",-0.002,1,-0.002
"S2_HYOS",13.6475245014709,199.286024917895,"TempSurvival_BAET",-0.002,1,-0.002
"S3_HYOS",0.764662004641348,10.571843484517,"TempSurvival_BAET",-0.002,1,-0.002
"S1_BAET",54.5690017947034,1.2215046744638,"TempSurvival_BAET",-0.002,1,-0.002
"S2_BAET",9.41401583968438,1.48975538822052,"TempSurvival_BAET",-0.002,1,-0.002
"S3_BAET",2.27196766821148,0.292776717863702,"TempSurvival_BAET",-0.002,1,-0.002
"S1_NZMS",18746.2347882862,1673.29342806206,"TempSurvival_BAET",-0.002,1,-0.002
"S2_NZMS",7493.70253193348,3375.79430151814,"TempSurvival_BAET",-0.002,1,-0.002
"S3_NZMS",4281.87835128044,3784.81653377797,"TempSurvival_BAET",-0.002,1,-0.002
"S1_CHIR",51.6627040605466,8.50355964962526,"TempSurvival_BAET",-0.002,1,-0.002
"S2_CHIR",9.72558767321737,9.20165055706974,"TempSurvival_BAET",-0.002,1,-0.002
"S3_CHIR",4.47543624552463,3.9146852786744,"TempSurvival_BAET",-0.002,1,-0.002
"S1_GAMM",36.554896333168,106.402635637649,"TempSurvival_BAET",-0.002,1,-0.002
"S2_GAMM",18.2973238894032,192.012496057735,"TempSurvival_BAET",-0.002,1,-0.002
"S3_GAMM",5.35383812459858,109.681015086453,"TempSurvival_BAET",-0.002,1,-0.002
"S1_HYOS",49.2400971436496,398.526033696762,"TempSurvival_CHIR",-0.002,1,-0.002
"S2_HYOS",13.6362499545638,199.112987442626,"TempSurvival_CHIR",-0.002,1,-0.002
"S3_HYOS",0.766632403392573,10.6004731615079,"TempSurvival_CHIR",-0.002,1,-0.002
"S1_BAET",54.5104277867222,1.21931515060627,"TempSurvival_CHIR",-0.002,1,-0.002
"S2_BAET",9.40978500930594,1.4886129407616,"TempSurvival_CHIR",-0.002,1,-0.002
"S3_BAET",2.27602810830335,0.293268836764374,"TempSurvival_CHIR",-0.002,1,-0.002
"S1_NZMS",18747.7596578218,1673.42953828373,"TempSurvival_CHIR",-0.002,1,-0.002
"S2_NZMS",7494.10292966197,3375.97467435312,"TempSurvival_CHIR",-0.002,1,-0.002
"S3_NZMS",4282.14490203087,3785.05214198646,"TempSurvival_CHIR",-0.002,1,-0.002
"S1_CHIR",51.6641621226787,8.50412609458217,"TempSurvival_CHIR",-0.002,1,-0.002
"S2_CHIR",9.72540717856706,9.20121410932821,"TempSurvival_CHIR",-0.002,1,-0.002
"S3_CHIR",4.47506043078637,3.91370644283979,"TempSurvival_CHIR",-0.002,1,-0.002
"S1_GAMM",36.5555450347471,106.404523854131,"TempSurvival_CHIR",-0.002,1,-0.002
"S2_GAMM",18.2986167247084,192.026063098218,"TempSurvival_CHIR",-0.002,1,-0.002
"S3_GAMM",5.35408696034523,109.686112841867,"TempSurvival_CHIR",-0.002,1,-0.002
"S1_HYOS",49.217030011901,398.274086109204,"TempSurvival_NZMS",-0.002,1,-0.002
"S2_HYOS",13.6249789017887,198.940220078057,"TempSurvival_NZMS",-0.002,1,-0.002
"S3_HYOS",0.768509208940934,10.6280751569925,"TempSurvival_NZMS",-0.002,1,-0.002
"S1_BAET",54.4521842900828,1.21713692438554,"TempSurvival_NZMS",-0.002,1,-0.002
"S2_BAET",9.40560050085099,1.48747624682956,"TempSurvival_NZMS",-0.002,1,-0.002
"S3_BAET",2.28012396140336,0.293765681401915,"TempSurvival_NZMS",-0.002,1,-0.002
"S1_NZMS",18749.2580568693,1673.56328574327,"TempSurvival_NZMS",-0.002,1,-0.002
"S2_NZMS",7494.49884152396,3376.15302637629,"TempSurvival_NZMS",-0.002,1,-0.002
"S3_NZMS",4282.41431214552,3785.2902776299,"TempSurvival_NZMS",-0.002,1,-0.002
"S1_CHIR",51.6656023032258,8.5046883599776,"TempSurvival_NZMS",-0.002,1,-0.002
"S2_CHIR",9.72522839490658,9.20077968825376,"TempSurvival_NZMS",-0.002,1,-0.002
"S3_CHIR",4.47468162738533,3.91272661001993,"TempSurvival_NZMS",-0.002,1,-0.002
"S1_GAMM",36.5559787744866,106.405786367668,"TempSurvival_NZMS",-0.002,1,-0.002
"S2_GAMM",18.3000257040746,192.040848956885,"TempSurvival_NZMS",-0.002,1,-0.002
"S3_GAMM",5.35434002398859,109.691297211778,"TempSurvival_NZMS",-0.002,1,-0.002
"S1_HYOS",49.1839341390644,397.911970625802,"TempSurvival_GAMM",-0.002,1,-0.002
"S2_HYOS",13.6089065956678,198.693049255763,"TempSurvival_GAMM",-0.002,1,-0.002
"S3_HYOS",0.771488839552696,10.6707509934125,"TempSurvival_GAMM",-0.002,1,-0.002
"S1_BAET",54.3684556997505,1.21401698804502,"TempSurvival_GAMM",-0.002,1,-0.002
"S2_BAET",9.39955989795978,1.48584863841889,"TempSurvival_GAMM",-0.002,1,-0.002
"S3_BAET",2.28603489870053,0.294482228547098,"TempSurvival_GAMM",-0.002,1,-0.002
"S1_NZMS",18751.468808052,1673.7606179258,"TempSurvival_GAMM",-0.002,1,-0.002
"S2_NZMS",7495.07719763851,3376.4135666456,"TempSurvival_GAMM",-0.002,1,-0.002
"S3_NZMS",4282.79231047906,3785.62439602962,"TempSurvival_GAMM",-0.002,1,-0.002
"S1_CHIR",51.6677380931471,8.50551262091492,"TempSurvival_GAMM",-0.002,1,-0.002
"S2_CHIR",9.72496883441632,9.20015416481307,"TempSurvival_GAMM",-0.002,1,-0.002
"S3_CHIR",4.47414773785057,3.91132927009863,"TempSurvival_GAMM",-0.002,1,-0.002
"S1_GAMM",36.5563428383831,106.406846071347,"TempSurvival_GAMM",-0.002,1,-0.002
"S2_GAMM",18.3021380722794,192.063016192598,"TempSurvival_GAMM",-0.002,1,-0.002
"S3_GAMM",5.3547643786976,109.69999072364,"TempSurvival_GAMM",-0.002,1,-0.002
"S1_HYOS",49.1773545604497,397.840449597852,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S2_HYOS",13.6057149244803,198.644243836881,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S3_HYOS",0.771937613840884,10.6776758191013,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S1_BAET",54.3523532131557,1.21340954588226,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S2_BAET",9.39839798935082,1.48553090944745,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S3_BAET",2.28710799727668,0.294612372108113,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S1_NZMS",18751.8762018009,1673.79698198986,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S2_NZMS",7495.18722677715,3376.46313302985,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S3_NZMS",4282.86949484085,3785.69262044533,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S1_CHIR",51.6681141789055,8.50566336809032,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S2_CHIR",9.72491897550605,9.20003149212542,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S3_CHIR",4.47403737354829,3.91104860573207,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S1_GAMM",36.5568195205133,106.408233580001,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S2_GAMM",18.3023524100273,192.065265457367,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S3_GAMM",5.35480018660317,109.700724299691,"TempSurvival_HYOS",-0.000999999999999999,1,-0.000999999999999999
"S1_HYOS",49.2435305604511,398.562819860188,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S2_HYOS",13.6377692534044,199.136860921297,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S3_HYOS",0.766269583010871,10.5955147677775,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S1_BAET",54.5190646059244,1.21963446916808,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S2_BAET",9.41042084329433,1.48878248026594,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S3_BAET",2.27547506943311,0.293201973608115,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S1_NZMS",18747.5356755179,1673.40954556938,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S2_NZMS",7494.04231677234,3375.94736920636,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S3_NZMS",4282.11040453038,3785.02164912807,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S1_CHIR",51.663942370244,8.50404178696242,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S2_CHIR",9.7254329635171,9.20127645900557,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S3_CHIR",4.4751141186061,3.91384627653044,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S1_GAMM",36.5553419887037,106.403932835243,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S2_GAMM",18.2985156297061,192.025002205169,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S3_GAMM",5.35403146862842,109.684976014849,"TempSurvival_BAET",-0.000999999999999999,1,-0.000999999999999999
"S1_HYOS",49.2697395996674,398.850699986474,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S2_HYOS",13.6507536633616,199.335598610116,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S3_HYOS",0.763987837064333,10.5624946519872,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S1_BAET",54.585579935173,1.22211793274437,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S2_BAET",9.41519585639198,1.49007463105322,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S3_BAET",2.27070445255346,0.292623179706138,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S1_NZMS",18745.7733179446,1673.25223710833,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S2_NZMS",7493.58668652399,3375.74211499598,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S3_NZMS",4281.80300913259,3784.74993772281,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S1_CHIR",51.6622666305383,8.50339135483153,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S2_CHIR",9.72563924311747,9.20177525642445,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S3_CHIR",4.47554362116413,3.91496494605568,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S1_GAMM",36.5552329311456,106.403615394551,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S2_GAMM",18.2966907465198,192.005851843196,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S3_GAMM",5.35372176526146,109.678631299362,"TempSurvival_CHIR",-0.000999999999999999,1,-0.000999999999999999
"S1_HYOS",49.2236657283032,398.346458034076,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S2_HYOS",13.6282365421072,198.990110706888,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S3_HYOS",0.76797123295187,10.6201468053854,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S1_BAET",54.4690586978025,1.21776547469324,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S2_BAET",9.40680814030682,1.48780479192136,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S3_BAET",2.27892967342671,0.293620886311505,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S1_NZMS",18748.8312780997,1673.5251913676,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S2_NZMS",7494.38660752393,3376.1024667369,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S3_NZMS",4282.33601964025,3785.22107370954,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S1_CHIR",51.6651626504086,8.50451941199903,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S2_CHIR",9.72527996480668,9.20090438760848,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S3_CHIR",4.47478900302483,3.91300627740125,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S1_GAMM",36.5557980261649,106.405260252161,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S2_GAMM",18.2996180143415,192.036570652376,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S3_GAMM",5.3542679707274,109.689821097887,"TempSurvival_NZMS",-0.000999999999999999,1,-0.000999999999999999
"S1_HYOS",49.243566727546,398.563540909377,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S2_HYOS",13.6378700199397,199.138160728163,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S3_HYOS",0.76627617496042,10.5955372483932,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S1_BAET",54.5194090815534,1.21964636527529,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S2_BAET",9.41044743234819,1.48878759203281,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S3_BAET",2.27545769327784,0.293200172206617,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S1_NZMS",18747.5295430964,1673.40899818797,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S2_NZMS",7494.04266330286,3375.94752531287,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S3_NZMS",4282.10820123361,3785.01970160099,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S1_CHIR",51.6639058289675,8.50403178147715,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S2_CHIR",9.72543467450694,9.20127848567265,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S3_CHIR",4.47511112994333,3.91384527954519,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S1_GAMM",36.5551848212165,106.403475357954,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S2_GAMM",18.2985437532332,192.025297334045,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S3_GAMM",5.3540489348424,109.68533383517,"TempSurvival_GAMM",-0.000999999999999999,1,-0.000999999999999999
"S1_HYOS",49.2334670308268,398.453699690725,"TempSurvival_HYOS",0,1,0
"S2_HYOS",13.6330437553069,199.063798940269,"TempSurvival_HYOS",0,1,0
"S3_HYOS",0.767089657392362,10.6075306496857,"TempSurvival_HYOS",0,1,0
"S1_BAET",54.4939181762044,1.21869382541883,"TempSurvival_HYOS",0,1,0
"S2_BAET",9.40859127982902,1.48828995786763,"TempSurvival_HYOS",0,1,0
"S3_BAET",2.27716052528293,0.293406034320728,"TempSurvival_HYOS",0,1,0
"S1_NZMS",18748.1736282785,1673.46648938631,"TempSurvival_HYOS",0,1,0
"S2_NZMS",7494.2158817058,3376.02555745988,"TempSurvival_HYOS",0,1,0
"S3_NZMS",4282.22256933174,3785.12079327927,"TempSurvival_HYOS",0,1,0
"S1_CHIR",51.6645648430099,8.50428375481165,"TempSurvival_HYOS",0,1,0
"S2_CHIR",9.72535560866698,9.20108940997348,"TempSurvival_HYOS",0,1,0
"S3_CHIR",4.47495305514686,3.91342677545847,"TempSurvival_HYOS",0,1,0
"S1_GAMM",36.5557737808473,106.40518967979,"TempSurvival_HYOS",0,1,0
"S2_GAMM",18.2989553521112,192.0296166612,"TempSurvival_HYOS",0,1,0
"S3_GAMM",5.35414498964579,109.687301654909,"TempSurvival_HYOS",0,1,0
"S1_HYOS",49.2303153146025,398.419291916605,"TempSurvival_BAET",0,1,0
"S2_HYOS",13.6315246256278,199.040423730206,"TempSurvival_BAET",0,1,0
"S3_HYOS",0.767429063966237,10.6121631181611,"TempSurvival_BAET",0,1,0
"S1_BAET",54.4855864453103,1.21838321685301,"TempSurvival_BAET",0,1,0
"S2_BAET",9.40800390220607,1.48812651983451,"TempSurvival_BAET",0,1,0
"S3_BAET",2.27777723034992,0.293481484929164,"TempSurvival_BAET",0,1,0
"S1_NZMS",18748.3956010343,1673.48630272791,"TempSurvival_BAET",0,1,0
"S2_NZMS",7494.27090773987,3376.05034581669,"TempSurvival_BAET",0,1,0
"S3_NZMS",4282.25867341677,3785.15270622185,"TempSurvival_BAET",0,1,0
"S1_CHIR",51.6647303777841,8.50435401618646,"TempSurvival_BAET",0,1,0
"S2_CHIR",9.72533324569659,9.20103111363027,"TempSurvival_BAET",0,1,0
"S3_CHIR",4.47489339000156,3.9132849477973,"TempSurvival_BAET",0,1,0
"S1_GAMM",36.5555519344979,106.40454393767,"TempSurvival_BAET",0,1,0
"S2_GAMM",18.299265933065,192.032875904165,"TempSurvival_BAET",0,1,0
"S3_GAMM",5.3542097008154,109.688627355576,"TempSurvival_BAET",0,1,0
"S1_HYOS",49.1971420686837,398.056968122431,"TempSurvival_CHIR",0,1,0
"S2_HYOS",13.6153961772494,198.79267412685,"TempSurvival_CHIR",0,1,0
"S3_HYOS",0.770297968262164,10.6536702572642,"TempSurvival_CHIR",0,1,0
"S1_BAET",54.4022012484575,1.21527319959725,"TempSurvival_CHIR",0,1,0
"S2_BAET",9.40198903525514,1.48650224398082,"TempSurvival_CHIR",0,1,0
"S3_BAET",2.28361463524118,0.294188853153215,"TempSurvival_CHIR",0,1,0
"S1_NZMS",18750.5784883515,1673.6811477751,"TempSurvival_CHIR",0,1,0
"S2_NZMS",7494.84583442659,3376.30934118308,"TempSurvival_CHIR",0,1,0
"S3_NZMS",4282.63945716316,3785.48928668979,"TempSurvival_CHIR",0,1,0
"S1_CHIR",51.6668625135668,8.50517709818499,"TempSurvival_CHIR",0,1,0
"S2_CHIR",9.72507368520632,9.20040559018959,"TempSurvival_CHIR",0,1,0
"S3_CHIR",4.47435950046682,3.91188760787599,"TempSurvival_CHIR",0,1,0
"S1_GAMM",36.5563753566256,106.406940724241,"TempSurvival_CHIR",0,1,0
"S2_GAMM",18.3011802359736,192.052964638557,"TempSurvival_CHIR",0,1,0
"S3_GAMM",5.35458825638557,109.696382606713,"TempSurvival_CHIR",0,1,0
"S1_HYOS",49.1972216692137,398.057333655031,"TempSurvival_NZMS",0,1,0
"S2_HYOS",13.6153191894184,198.791889541108,"TempSurvival_NZMS",0,1,0
"S3_HYOS",0.770270148455427,10.6533764945257,"TempSurvival_NZMS",0,1,0
"S1_BAET",54.4019522773587,1.21526311901209,"TempSurvival_NZMS",0,1,0
"S2_BAET",9.40198009793042,1.48649867712917,"TempSurvival_NZMS",0,1,0
"S3_BAET",2.28365665049206,0.294194036269907,"TempSurvival_NZMS",0,1,0
"S1_NZMS",18750.5789775334,1673.68119143959,"TempSurvival_NZMS",0,1,0
"S2_NZMS",7494.84342606064,3376.30825625236,"TempSurvival_NZMS",0,1,0
"S3_NZMS",4282.64201876781,3785.49155093058,"TempSurvival_NZMS",0,1,0
"S1_CHIR",51.6668675818951,8.50517873801265,"TempSurvival_NZMS",0,1,0
"S2_CHIR",9.72507368520633,9.20040559018958,"TempSurvival_NZMS",0,1,0
"S3_CHIR",4.47435950046682,3.91188760787604,"TempSurvival_NZMS",0,1,0
"S1_GAMM",36.5562920735032,106.406698306818,"TempSurvival_NZMS",0,1,0
"S2_GAMM",18.3012561761487,192.053761556329,"TempSurvival_NZMS",0,1,0
"S3_GAMM",5.35457917535372,109.696196568815,"TempSurvival_NZMS",0,1,0
"S1_HYOS",49.2039748271432,398.131444489055,"TempSurvival_GAMM",0,1,0
"S2_HYOS",13.6186465053299,198.842946991911,"TempSurvival_GAMM",0,1,0
"S3_HYOS",0.769679133721492,10.6448229764064,"TempSurvival_GAMM",0,1,0
"S1_BAET",54.4187718568622,1.21588458512497,"TempSurvival_GAMM",0,1,0
"S2_BAET",9.40319141844655,1.48682213664247,"TempSurvival_GAMM",0,1,0
"S3_BAET",2.28244855480414,0.294048030867067,"TempSurvival_GAMM",0,1,0
"S1_NZMS",18750.1308911953,1673.64119514524,"TempSurvival_GAMM",0,1,0
"S2_NZMS",7494.72699902034,3376.25580771474,"TempSurvival_GAMM",0,1,0
"S3_NZMS",4282.56395294355,3785.42254737697,"TempSurvival_GAMM",0,1,0
"S1_CHIR",51.6663721720307,8.50499383613091,"TempSurvival_GAMM",0,1,0
"S2_CHIR",9.72512871540383,9.20053438889246,"TempSurvival_GAMM",0,1,0
"S3_CHIR",4.4744641842639,3.91216922666888,"TempSurvival_GAMM",0,1,0
"S1_GAMM",36.5560444203936,106.405977447338,"TempSurvival_GAMM",0,1,0
"S2_GAMM",18.3008495307256,192.049494210832,"TempSurvival_GAMM",0,1,0
"S3_GAMM",5.3545048889099,109.69467470499,"TempSurvival_GAMM",0,1,0
"S1_HYOS",49.2499499403009,398.634128756302,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S2_HYOS",13.6410420307444,199.186696823921,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S3_HYOS",0.765701867366988,10.5873102449563,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S1_BAET",54.5350820831267,1.22023494103008,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S2_BAET",9.41156541894898,1.48909232789386,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S3_BAET",2.27427105603956,0.293055671225195,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S1_NZMS",18747.0853459277,1673.36934904181,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S2_NZMS",7493.92803345041,3375.89588637991,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S3_NZMS",4282.0333728302,3784.95355965225,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S1_CHIR",51.6635489473698,8.50388690410331,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S2_CHIR",9.7254845334172,9.2014011583603,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S3_CHIR",4.4752214942456,3.91412594391174,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
