"StageGroup","Abundance","Parameter","SensitivityIncrement"
"S3_GAMM",5.35418056786172,"G1_HYOS",-0.000999999999999999
"S1_HYOS",49.0145221831693,"G1_BAET",-0.000999999999999999
"S2_HYOS",13.5111331687359,"G1_BAET",-0.000999999999999999
"S3_HYOS",0.792213036727887,"G1_BAET",-0.000999999999999999
"S1_BAET",55.1291075075791,"G1_BAET",-0.000999999999999999
"S2_BAET",8.90267155736,"G1_BAET",-0.000999999999999999
"S3_BAET",2.26186339129219,"G1_BAET",-0.000999999999999999
"S1_NZMS",18772.9922896726,"G1_BAET",-0.000999999999999999
"S2_NZMS",7501.34072479728,"G1_BAET",-0.000999999999999999
"S3_NZMS",4289.92741624649,"G1_BAET",-0.000999999999999999
"S1_CHIR",51.4984514522095,"G1_BAET",-0.000999999999999999
"S2_CHIR",9.76416523412198,"G1_BAET",-0.000999999999999999
"S3_CHIR",4.43091598853005,"G1_BAET",-0.000999999999999999
"S1_GAMM",36.5628959171122,"G1_BAET",-0.000999999999999999
"S2_GAMM",18.3128221000274,"G1_BAET",-0.000999999999999999
"S3_GAMM",5.35807025285378,"G1_BAET",-0.000999999999999999
"S1_HYOS",49.5916924810049,"G1_NZMS",-0.000999999999999999
"S2_HYOS",13.7538736867143,"G1_NZMS",-0.000999999999999999
"S3_HYOS",0.79233537999008,"G1_NZMS",-0.000999999999999999
"S1_BAET",57.4694234158481,"G1_NZMS",-0.000999999999999999
"S2_BAET",9.5614853625865,"G1_NZMS",-0.000999999999999999
"S3_BAET",2.03727398773205,"G1_NZMS",-0.000999999999999999
"S1_NZMS",19160.024537376,"G1_NZMS",-0.000999999999999999
"S2_NZMS",7449.97051323357,"G1_NZMS",-0.000999999999999999
"S3_NZMS",4263.25108335152,"G1_NZMS",-0.000999999999999999
"S1_CHIR",51.6402433574451,"G1_NZMS",-0.000999999999999999
"S2_CHIR",9.75963124265716,"G1_NZMS",-0.000999999999999999
"S3_CHIR",4.52486070632249,"G1_NZMS",-0.000999999999999999
"S1_GAMM",36.5119524133434,"G1_NZMS",-0.000999999999999999
"S2_GAMM",18.4068054113174,"G1_NZMS",-0.000999999999999999
"S3_GAMM",5.3903294546561,"G1_NZMS",-0.000999999999999999
"S1_HYOS",49.0925880508729,"G1_GAMM",-0.000999999999999999
"S2_HYOS",13.5309046085186,"G1_GAMM",-0.000999999999999999
"S3_HYOS",0.791083187605659,"G1_GAMM",-0.000999999999999999
"S1_BAET",54.9399476975547,"G1_GAMM",-0.000999999999999999
"S2_BAET",9.46649309842411,"G1_GAMM",-0.000999999999999999
"S3_BAET",2.26810520095273,"G1_GAMM",-0.000999999999999999
"S1_NZMS",18773.7138979089,"G1_GAMM",-0.000999999999999999
"S2_NZMS",7501.53551768838,"G1_GAMM",-0.000999999999999999
"S3_NZMS",4290.06253160191,"G1_GAMM",-0.000999999999999999
"S1_CHIR",51.5382358471569,"G1_GAMM",-0.000999999999999999
"S2_CHIR",9.72519928318198,"G1_GAMM",-0.000999999999999999
"S3_CHIR",4.42405018991622,"G1_GAMM",-0.000999999999999999
"S1_GAMM",36.5337172676435,"G1_GAMM",-0.000999999999999999
"S2_GAMM",18.2398850712061,"G1_GAMM",-0.000999999999999999
"S3_GAMM",5.34476837739128,"G1_GAMM",-0.000999999999999999
"S1_HYOS",49.035206549298,"G1_CHIR",-0.000999999999999999
"S2_HYOS",13.5137508943467,"G1_CHIR",-0.000999999999999999
"S3_HYOS",0.792078577315373,"G1_CHIR",-0.000999999999999999
"S1_BAET",54.9962801795913,"G1_CHIR",-0.000999999999999999
"S2_BAET",9.44903041082292,"G1_CHIR",-0.000999999999999999
"S3_BAET",2.27201941275776,"G1_CHIR",-0.000999999999999999
"S1_NZMS",18772.4667784065,"G1_CHIR",-0.000999999999999999
"S2_NZMS",7501.20626196566,"G1_CHIR",-0.000999999999999999
"S3_NZMS",4289.88479076483,"G1_CHIR",-0.000999999999999999
"S1_CHIR",51.6780669099054,"G1_CHIR",-0.000999999999999999
"S2_CHIR",9.71875405645814,"G1_CHIR",-0.000999999999999999
"S3_CHIR",4.47225102636479,"G1_CHIR",-0.000999999999999999
"S1_GAMM",36.5586880925293,"G1_CHIR",-0.000999999999999999
"S2_GAMM",18.3109826338463,"G1_CHIR",-0.000999999999999999
"S3_GAMM",5.35768781234682,"G1_CHIR",-0.000999999999999999
"S1_HYOS",48.7112333990073,"G2_HYOS",-0.000999999999999999
"S2_HYOS",13.3366956751439,"G2_HYOS",-0.000999999999999999
"S3_HYOS",0.733223775478942,"G2_HYOS",-0.000999999999999999
"S1_BAET",60.2655529640857,"G2_HYOS",-0.000999999999999999
"S2_BAET",9.94270485667077,"G2_HYOS",-0.000999999999999999
"S3_BAET",2.06380031612338,"G2_HYOS",-0.000999999999999999
"S1_NZMS",18819.2461170932,"G2_HYOS",-0.000999999999999999
"S2_NZMS",7509.53943520579,"G2_HYOS",-0.000999999999999999
"S3_NZMS",4296.82670572837,"G2_HYOS",-0.000999999999999999
"S1_CHIR",51.4364055211327,"G2_HYOS",-0.000999999999999999
"S2_CHIR",9.73269658995508,"G2_HYOS",-0.000999999999999999
"S3_CHIR",4.4491572799248,"G2_HYOS",-0.000999999999999999
"S1_GAMM",36.0811806321022,"G2_HYOS",-0.000999999999999999
"S2_GAMM",18.2007618784001,"G2_HYOS",-0.000999999999999999
"S3_GAMM",5.34537630949815,"G2_HYOS",-0.000999999999999999
"S1_HYOS",49.0246723851826,"G2_BAET",-0.000999999999999999
"S2_HYOS",13.5120747812832,"G2_BAET",-0.000999999999999999
"S3_HYOS",0.792249772045442,"G2_BAET",-0.000999999999999999
"S1_BAET",54.48449100017,"G2_BAET",-0.000999999999999999
"S2_BAET",9.44374704048679,"G2_BAET",-0.000999999999999999
"S3_BAET",2.29144767752835,"G2_BAET",-0.000999999999999999
"S1_NZMS",18772.8785985504,"G2_BAET",-0.000999999999999999
"S2_NZMS",7501.30299393766,"G2_BAET",-0.000999999999999999
"S3_NZMS",4289.94179282571,"G2_BAET",-0.000999999999999999
"S1_CHIR",51.4965404044518,"G2_BAET",-0.000999999999999999
"S2_CHIR",9.7640360544385,"G2_BAET",-0.000999999999999999
"S3_CHIR",4.43099220715566,"G2_BAET",-0.000999999999999999
"S1_GAMM",36.560114323819,"G2_BAET",-0.000999999999999999
"S2_GAMM",18.3117194698538,"G2_BAET",-0.000999999999999999
"S3_GAMM",5.35782877209077,"G2_BAET",-0.000999999999999999
"S1_HYOS",49.1391435249444,"G2_NZMS",-0.000999999999999999
"S2_HYOS",13.5268003358288,"G2_NZMS",-0.000999999999999999
"S3_HYOS",0.792696019003696,"G2_NZMS",-0.000999999999999999
"S1_BAET",58.1759167477178,"G2_NZMS",-0.000999999999999999
"S2_BAET",9.69994998192404,"G2_NZMS",-0.000999999999999999
"S3_BAET",2.16282048232455,"G2_NZMS",-0.000999999999999999
"S1_NZMS",18863.4750935925,"G2_NZMS",-0.000999999999999999
"S2_NZMS",7538.23390020678,"G2_NZMS",-0.000999999999999999
"S3_NZMS",4258.29530183146,"G2_NZMS",-0.000999999999999999
"S1_CHIR",51.57240827864,"G2_NZMS",-0.000999999999999999
"S2_CHIR",9.7242010124424,"G2_NZMS",-0.000999999999999999
"S3_CHIR",4.42331805414353,"G2_NZMS",-0.000999999999999999
"S1_GAMM",36.6008660794138,"G2_NZMS",-0.000999999999999999
"S2_GAMM",18.3253379837021,"G2_NZMS",-0.000999999999999999
"S3_GAMM",5.36004572006276,"G2_NZMS",-0.000999999999999999
"S1_HYOS",49.0507841912118,"G2_GAMM",-0.000999999999999999
"S2_HYOS",13.516432769034,"G2_GAMM",-0.000999999999999999
"S3_HYOS",0.792145671194687,"G2_GAMM",-0.000999999999999999
"S1_BAET",55.0955958680989,"G2_GAMM",-0.000999999999999999
"S2_BAET",9.47890833720097,"G2_GAMM",-0.000999999999999999
"S3_BAET",2.33000885058049,"G2_GAMM",-0.000999999999999999
"S1_NZMS",18773.4702718216,"G2_GAMM",-0.000999999999999999
"S2_NZMS",7501.45189792873,"G2_GAMM",-0.000999999999999999
"S3_NZMS",4290.04668962836,"G2_GAMM",-0.000999999999999999
"S1_CHIR",51.6786970480288,"G2_GAMM",-0.000999999999999999
"S2_CHIR",9.72527688644252,"G2_GAMM",-0.000999999999999999
"S3_CHIR",4.47231751036232,"G2_GAMM",-0.000999999999999999
"S1_GAMM",36.5454968848138,"G2_GAMM",-0.000999999999999999
"S2_GAMM",18.3063040626521,"G2_GAMM",-0.000999999999999999
"S3_GAMM",5.34040311511525,"G2_GAMM",-0.000999999999999999
"S1_HYOS",49.0237417722621,"G2_CHIR",-0.000999999999999999
"S2_HYOS",13.5116788856887,"G2_CHIR",-0.000999999999999999
"S3_HYOS",0.792213735993384,"G2_CHIR",-0.000999999999999999
"S1_BAET",55.0013622231203,"G2_CHIR",-0.000999999999999999
"S2_BAET",9.44955848211829,"G2_CHIR",-0.000999999999999999
"S3_BAET",2.27198534504446,"G2_CHIR",-0.000999999999999999
"S1_NZMS",18772.8349426282,"G2_CHIR",-0.000999999999999999
"S2_NZMS",7501.30882213561,"G2_CHIR",-0.000999999999999999
"S3_NZMS",4289.94027243158,"G2_CHIR",-0.000999999999999999
"S1_CHIR",51.4950784548346,"G2_CHIR",-0.000999999999999999
"S2_CHIR",9.76406954711801,"G2_CHIR",-0.000999999999999999
"S3_CHIR",4.42964412222147,"G2_CHIR",-0.000999999999999999
"S1_GAMM",36.5585689856062,"G2_CHIR",-0.000999999999999999
"S2_GAMM",18.3111885564167,"G2_CHIR",-0.000999999999999999
"S3_GAMM",5.35772520956964,"G2_CHIR",-0.000999999999999999
"S1_HYOS",49.0267753879915,"G1_HYOS",0
"S2_HYOS",13.5120739345141,"G1_HYOS",0
"S3_HYOS",0.792191605894039,"G1_HYOS",0
"S1_BAET",54.9965499699852,"G1_HYOS",0
"S2_BAET",9.44919816016198,"G1_HYOS",0
"S3_BAET",2.27208585467571,"G1_HYOS",0
"S1_NZMS",18772.5777790447,"G1_HYOS",0
"S2_NZMS",7501.2545586237,"G1_HYOS",0
"S3_NZMS",4289.9370144203,"G1_HYOS",0
"S1_CHIR",51.495211192262,"G1_HYOS",0
"S2_CHIR",9.76411524620611,"G1_HYOS",0
"S3_CHIR",4.43089364491803,"G1_HYOS",0
"S1_GAMM",36.5589114875189,"G1_HYOS",0
"S2_GAMM",18.3112743122682,"G1_HYOS",0
"S3_GAMM",5.35774939740098,"G1_HYOS",0
"S1_HYOS",49.0235995118489,"G1_BAET",0
"S2_HYOS",13.5115083281788,"G1_BAET",0
"S3_HYOS",0.792244491571253,"G1_BAET",0
"S1_BAET",54.9921884601551,"G1_BAET",0
"S2_BAET",9.4487492005645,"G1_BAET",0
"S3_BAET",2.27236664238009,"G1_BAET",0
"S1_NZMS",18772.8100731381,"G1_BAET",0
"S2_NZMS",7501.30201926959,"G1_BAET",0
"S3_NZMS",4289.94308665448,"G1_BAET",0
"S1_CHIR",51.4956178107779,"G1_BAET",0
"S2_CHIR",9.76408826888304,"G1_BAET",0
"S3_CHIR",4.43093823089482,"G1_BAET",0
"S1_GAMM",36.5593241787624,"G1_BAET",0
"S2_GAMM",18.3114357291731,"G1_BAET",0
"S3_GAMM",5.35777611691842,"G1_BAET",0
"S1_HYOS",49.0272991824742,"G1_NZMS",0
"S2_HYOS",13.5130794167859,"G1_NZMS",0
"S3_HYOS",0.79207133235675,"G1_NZMS",0
"S1_BAET",55.0010755596207,"G1_NZMS",0
"S2_BAET",9.44956621249019,"G1_NZMS",0
"S3_BAET",2.27183336083094,"G1_NZMS",0
"S1_NZMS",18772.6321615611,"G1_NZMS",0
"S2_NZMS",7501.25011409554,"G1_NZMS",0
"S3_NZMS",4289.91725282409,"G1_NZMS",0
"S1_CHIR",51.4944406015863,"G1_NZMS",0
"S2_CHIR",9.76418015558204,"G1_NZMS",0
"S3_CHIR",4.43090122163264,"G1_NZMS",0
"S1_GAMM",36.5586605151493,"G1_NZMS",0
"S2_GAMM",18.311015909002,"G1_NZMS",0
"S3_GAMM",5.35770181894746,"G1_NZMS",0
"S1_HYOS",49.0225232147292,"G1_GAMM",0
"S2_HYOS",13.5103549577971,"G1_GAMM",0
"S3_HYOS",0.792439140819872,"G1_GAMM",0
"S1_BAET",54.9852696158518,"G1_GAMM",0
"S2_BAET",9.44805540988534,"G1_GAMM",0
"S3_BAET",2.27264101967307,"G1_GAMM",0
"S1_NZMS",18772.7984992373,"G1_GAMM",0
"S2_NZMS",7501.30008756176,"G1_GAMM",0
"S3_NZMS",4289.96163930571,"G1_GAMM",0
"S1_CHIR",51.4965780297169,"G1_GAMM",0
"S2_CHIR",9.7640663343382,"G1_GAMM",0
"S3_CHIR",4.43084308067378,"G1_GAMM",0
"S1_GAMM",36.5596600204139,"G1_GAMM",0
"S2_GAMM",18.3119169443038,"G1_GAMM",0
"S3_GAMM",5.35785778467332,"G1_GAMM",0
"S1_HYOS",49.025358001168,"G1_CHIR",0
"S2_HYOS",13.5117108780687,"G1_CHIR",0
"S3_HYOS",0.792242759224167,"G1_CHIR",0
"S1_BAET",55.0051165660955,"G1_CHIR",0
"S2_BAET",9.44995205415754,"G1_CHIR",0
"S3_BAET",2.27199611766558,"G1_CHIR",0
"S1_NZMS",18772.7080183725,"G1_CHIR",0
"S2_NZMS",7501.28862188624,"G1_CHIR",0
"S3_NZMS",4289.94048813854,"G1_CHIR",0
"S1_CHIR",51.4945089702878,"G1_CHIR",0
"S2_CHIR",9.76418784313008,"G1_CHIR",0
"S3_CHIR",4.43090988544508,"G1_CHIR",0
"S1_GAMM",36.5583149122961,"G1_CHIR",0
"S2_GAMM",18.3111891203523,"G1_CHIR",0
"S3_GAMM",5.35773803286465,"G1_CHIR",0
"S1_HYOS",49.025089909438,"G2_HYOS",0
"S2_HYOS",13.5117689527621,"G2_HYOS",0
"S3_HYOS",0.792249115536712,"G2_HYOS",0
"S1_BAET",54.9925585741232,"G2_HYOS",0
"S2_BAET",9.44878290208731,"G2_HYOS",0
"S3_BAET",2.27222696954933,"G2_HYOS",0
"S1_NZMS",18772.7006584092,"G2_HYOS",0
"S2_NZMS",7501.27065817722,"G2_HYOS",0
"S3_NZMS",4289.94045192693,"G2_HYOS",0
"S1_CHIR",51.4954564574554,"G2_HYOS",0
"S2_CHIR",9.76412057179379,"G2_HYOS",0
"S3_CHIR",4.4308670052106,"G2_HYOS",0
"S1_GAMM",36.5591347218451,"G2_HYOS",0
"S2_GAMM",18.3114199965199,"G2_HYOS",0
"S3_GAMM",5.35776308811641,"G2_HYOS",0
"S1_HYOS",49.0234104496627,"G2_BAET",0
"S2_HYOS",13.5114259346029,"G2_BAET",0
"S3_HYOS",0.792283732322977,"G2_BAET",0
"S1_BAET",54.9967394765117,"G2_BAET",0
"S2_BAET",9.4491485468994,"G2_BAET",0
"S3_BAET",2.27212512358583,"G2_BAET",0
"S1_NZMS",18772.8276427675,"G2_BAET",0
"S2_NZMS",7501.29832100506,"G2_BAET",0
"S3_NZMS",4289.94518843849,"G2_BAET",0
"S1_CHIR",51.4949597470332,"G2_BAET",0
"S2_CHIR",9.76416521307049,"G2_BAET",0
"S3_CHIR",4.43091077630863,"G2_BAET",0
"S1_GAMM",36.5589571520387,"G2_BAET",0
"S2_GAMM",18.3112769783176,"G2_BAET",0
"S3_GAMM",5.35773239154407,"G2_BAET",0
"S1_HYOS",49.0283723537705,"G2_NZMS",0
"S2_HYOS",13.5131599728323,"G2_NZMS",0
"S3_HYOS",0.792009231198989,"G2_NZMS",0
"S1_BAET",55.000471129286,"G2_NZMS",0
"S2_BAET",9.44951470943217,"G2_NZMS",0
"S3_BAET",2.27181625403876,"G2_NZMS",0
"S1_NZMS",18772.540193094,"G2_NZMS",0
"S2_NZMS",7501.24992371535,"G2_NZMS",0
"S3_NZMS",4289.91970348021,"G2_NZMS",0
"S1_CHIR",51.4943898295442,"G2_NZMS",0
"S2_CHIR",9.76414985723648,"G2_NZMS",0
"S3_CHIR",4.43091398626216,"G2_NZMS",0
"S1_GAMM",36.5585140103267,"G2_NZMS",0
"S2_GAMM",18.3109385832096,"G2_NZMS",0
"S3_GAMM",5.35768760597043,"G2_NZMS",0
"S1_HYOS",49.0251689550772,"G2_GAMM",0
"S2_HYOS",13.5122943651565,"G2_GAMM",0
"S3_HYOS",0.79219421929954,"G2_GAMM",0
"S1_BAET",54.9967421282373,"G2_GAMM",0
"S2_BAET",9.44912520104768,"G2_GAMM",0
"S3_BAET",2.27210862756122,"G2_GAMM",0
"S1_NZMS",18772.76177561,"G2_GAMM",0
"S2_NZMS",7501.27440523555,"G2_GAMM",0
"S3_NZMS",4289.9307176471,"G2_GAMM",0
"S1_CHIR",51.4949749214859,"G2_GAMM",0
"S2_CHIR",9.76414994709773,"G2_GAMM",0
"S3_CHIR",4.43089264876041,"G2_GAMM",0
"S1_GAMM",36.5588792288762,"G2_GAMM",0
"S2_GAMM",18.3112472113237,"G2_GAMM",0
"S3_GAMM",5.35773242352192,"G2_GAMM",0
"S1_HYOS",49.0233980368864,"G2_CHIR",0
"S2_HYOS",13.5106882356984,"G2_CHIR",0
"S3_HYOS",0.792348546816846,"G2_CHIR",0
"S1_BAET",54.9908668049574,"G2_CHIR",0
"S2_BAET",9.4485892252144,"G2_CHIR",0
"S3_BAET",2.27245591549132,"G2_CHIR",0
"S1_NZMS",18772.7508546456,"G2_CHIR",0
"S2_NZMS",7501.30934986643,"G2_CHIR",0
"S3_NZMS",4289.95805566573,"G2_CHIR",0
"S1_CHIR",51.4958984224449,"G2_CHIR",0
"S2_CHIR",9.76408788430888,"G2_CHIR",0
"S3_CHIR",4.43086762065715,"G2_CHIR",0
"S1_GAMM",36.5592302428424,"G2_CHIR",0
"S2_GAMM",18.3117281231376,"G2_CHIR",0
"S3_GAMM",5.35781422444322,"G2_CHIR",0
"S1_HYOS",7.25754918706543,"G1_HYOS",0.000999999999999999
"S2_HYOS",113.313937945799,"G1_HYOS",0.000999999999999999
"S3_HYOS",0.233176502038595,"G1_HYOS",0.000999999999999999
"S1_BAET",70.0425065127169,"G1_HYOS",0.000999999999999999
"S2_BAET",10.5820751301327,"G1_HYOS",0.000999999999999999
"S3_BAET",1.57016108643291,"G1_HYOS",0.000999999999999999
"S1_NZMS",16466.6932509271,"G1_HYOS",0.000999999999999999
"S2_NZMS",6694.29112696867,"G1_HYOS",0.000999999999999999
"S3_NZMS",3797.47275081786,"G1_HYOS",0.000999999999999999
"S1_CHIR",49.5178779677636,"G1_HYOS",0.000999999999999999
"S2_CHIR",10.0339239368232,"G1_HYOS",0.000999999999999999
"S3_CHIR",4.48928114946339,"G1_HYOS",0.000999999999999999
"S1_GAMM",36.9074942378529,"G1_HYOS",0.000999999999999999
"S2_GAMM",16.7967220680708,"G1_HYOS",0.000999999999999999
"S3_GAMM",5.00852493758593,"G1_HYOS",0.000999999999999999
"S1_HYOS",49.0274519676499,"G1_BAET",0.000999999999999999
"S2_HYOS",13.5120058896149,"G1_BAET",0.000999999999999999
"S3_HYOS",0.7921789886252,"G1_BAET",0.000999999999999999
"S1_BAET",58.8117337424297,"G1_BAET",0.000999999999999999
"S2_BAET",10.4049051805587,"G1_BAET",0.000999999999999999
"S3_BAET",2.11318659028903,"G1_BAET",0.000999999999999999
"S1_NZMS",18772.1679485343,"G1_BAET",0.000999999999999999
"S2_NZMS",7501.10850152432,"G1_BAET",0.000999999999999999
"S3_NZMS",4289.86372809915,"G1_BAET",0.000999999999999999
"S1_CHIR",51.3468565307135,"G1_BAET",0.000999999999999999
"S2_CHIR",9.76471577128119,"G1_BAET",0.000999999999999999
"S3_CHIR",4.38215234362901,"G1_BAET",0.000999999999999999
"S1_GAMM",36.5501285127435,"G1_BAET",0.000999999999999999
"S2_GAMM",18.307796572496,"G1_BAET",0.000999999999999999
"S3_GAMM",5.35706039826039,"G1_BAET",0.000999999999999999
"S1_HYOS",50.1850602405316,"G1_NZMS",0.000999999999999999
"S2_HYOS",14.1170087913455,"G1_NZMS",0.000999999999999999
"S3_HYOS",0.679384631720161,"G1_NZMS",0.000999999999999999
"S1_BAET",57.6782583486719,"G1_NZMS",0.000999999999999999
"S2_BAET",9.61055705635996,"G1_NZMS",0.000999999999999999
"S3_BAET",1.91736037224128,"G1_NZMS",0.000999999999999999
"S1_NZMS",18319.6075634915,"G1_NZMS",0.000999999999999999
"S2_NZMS",7534.48800584306,"G1_NZMS",0.000999999999999999
"S3_NZMS",4303.4130953231,"G1_NZMS",0.000999999999999999
"S1_CHIR",50.6806500414056,"G1_NZMS",0.000999999999999999
"S2_CHIR",9.77874418947658,"G1_NZMS",0.000999999999999999
"S3_CHIR",4.48039516518796,"G1_NZMS",0.000999999999999999
"S1_GAMM",35.8741926910675,"G1_NZMS",0.000999999999999999
"S2_GAMM",17.8072361419195,"G1_NZMS",0.000999999999999999
"S3_GAMM",5.253254513346,"G1_NZMS",0.000999999999999999
"S1_HYOS",48.9882918456206,"G1_GAMM",0.000999999999999999
"S2_HYOS",13.5027237676632,"G1_GAMM",0.000999999999999999
"S3_HYOS",0.792781496616778,"G1_GAMM",0.000999999999999999
"S1_BAET",58.1424423676464,"G1_GAMM",0.000999999999999999
"S2_BAET",9.70004306150239,"G1_GAMM",0.000999999999999999
"S3_BAET",2.16282290968366,"G1_GAMM",0.000999999999999999
"S1_NZMS",18770.7332359904,"G1_GAMM",0.000999999999999999
"S2_NZMS",7500.70833476126,"G1_GAMM",0.000999999999999999
"S3_NZMS",4289.54050868185,"G1_GAMM",0.000999999999999999
"S1_CHIR",51.4833705379322,"G1_GAMM",0.000999999999999999
"S2_CHIR",9.76479413427118,"G1_GAMM",0.000999999999999999
"S3_CHIR",4.42971040472202,"G1_GAMM",0.000999999999999999
"S1_GAMM",36.575914945281,"G1_GAMM",0.000999999999999999
"S2_GAMM",18.3770043592341,"G1_GAMM",0.000999999999999999
"S3_GAMM",5.36924757756291,"G1_GAMM",0.000999999999999999
"S1_HYOS",49.0284013867105,"G1_CHIR",0.000999999999999999
"S2_HYOS",13.5122817822571,"G1_CHIR",0.000999999999999999
"S3_HYOS",0.792206479628791,"G1_CHIR",0.000999999999999999
"S1_BAET",54.9952552130771,"G1_CHIR",0.000999999999999999
"S2_BAET",9.44912227877528,"G1_CHIR",0.000999999999999999
"S3_BAET",2.27215452904949,"G1_CHIR",0.000999999999999999
"S1_NZMS",18772.4761189586,"G1_CHIR",0.000999999999999999
"S2_NZMS",7501.22646070434,"G1_CHIR",0.000999999999999999
"S3_NZMS",4289.93074839573,"G1_CHIR",0.000999999999999999
"S1_CHIR",51.4911373665459,"G1_CHIR",0.000999999999999999
"S2_CHIR",9.772073446936,"G1_CHIR",0.000999999999999999
"S3_CHIR",4.42986289147166,"G1_CHIR",0.000999999999999999
"S1_GAMM",36.558699041387,"G1_CHIR",0.000999999999999999
"S2_GAMM",18.3112334897152,"G1_CHIR",0.000999999999999999
"S3_GAMM",5.35775436893826,"G1_CHIR",0.000999999999999999
"S1_HYOS",48.644989082673,"G2_HYOS",0.000999999999999999
"S2_HYOS",13.3515313297242,"G2_HYOS",0.000999999999999999
"S3_HYOS",0.803870109487009,"G2_HYOS",0.000999999999999999
"S1_BAET",58.6296597487603,"G2_HYOS",0.000999999999999999
"S2_BAET",9.79865633611573,"G2_HYOS",0.000999999999999999
"S3_BAET",2.21326626093472,"G2_HYOS",0.000999999999999999
"S1_NZMS",18812.0621818169,"G2_HYOS",0.000999999999999999
"S2_NZMS",7511.90764671709,"G2_HYOS",0.000999999999999999
"S3_NZMS",4298.3490879934,"G2_HYOS",0.000999999999999999
"S1_CHIR",51.3542063963689,"G2_HYOS",0.000999999999999999
"S2_CHIR",9.74808279230518,"G2_HYOS",0.000999999999999999
"S3_CHIR",4.46470645811173,"G2_HYOS",0.000999999999999999
"S1_GAMM",36.3682597458594,"G2_HYOS",0.000999999999999999
"S2_GAMM",18.2135094870552,"G2_HYOS",0.000999999999999999
"S3_GAMM",5.34027507746095,"G2_HYOS",0.000999999999999999
"S1_HYOS",49.0335701097541,"G2_BAET",0.000999999999999999
"S2_HYOS",13.5127467683001,"G2_BAET",0.000999999999999999
"S3_HYOS",0.79212632962179,"G2_BAET",0.000999999999999999
"S1_BAET",58.6470602592042,"G2_BAET",0.000999999999999999
"S2_BAET",9.73364197257066,"G2_BAET",0.000999999999999999
"S3_BAET",2.14204977749027,"G2_BAET",0.000999999999999999
"S1_NZMS",18772.1852000232,"G2_BAET",0.000999999999999999
"S2_NZMS",7501.17660571485,"G2_BAET",0.000999999999999999
"S3_NZMS",4289.9029465226,"G2_BAET",0.000999999999999999
"S1_CHIR",51.3455827099472,"G2_BAET",0.000999999999999999
"S2_CHIR",9.76475763877374,"G2_BAET",0.000999999999999999
"S3_CHIR",4.38207050585895,"G2_BAET",0.000999999999999999
"S1_GAMM",36.5483562652614,"G2_BAET",0.000999999999999999
"S2_GAMM",18.3071317170774,"G2_BAET",0.000999999999999999
"S3_GAMM",5.35691595022312,"G2_BAET",0.000999999999999999
"S1_HYOS",48.9339133614955,"G2_NZMS",0.000999999999999999
"S2_HYOS",13.5079831076243,"G2_NZMS",0.000999999999999999
"S3_HYOS",0.790628115017623,"G2_NZMS",0.000999999999999999
"S1_BAET",55.0999124197539,"G2_NZMS",0.000999999999999999
"S2_BAET",9.48209889755495,"G2_NZMS",0.000999999999999999
"S3_BAET",2.32444760480858,"G2_NZMS",0.000999999999999999
"S1_NZMS",18681.77335489,"G2_NZMS",0.000999999999999999
"S2_NZMS",7464.42899161936,"G2_NZMS",0.000999999999999999
"S3_NZMS",4321.02625988676,"G2_NZMS",0.000999999999999999
"S1_CHIR",51.4525991561171,"G2_NZMS",0.000999999999999999
"S2_CHIR",9.76485720154045,"G2_NZMS",0.000999999999999999
"S3_CHIR",4.43055083522584,"G2_NZMS",0.000999999999999999
"S1_GAMM",36.5089268146161,"G2_NZMS",0.000999999999999999
"S2_GAMM",18.2909607664195,"G2_NZMS",0.000999999999999999
"S3_GAMM",5.35381821797549,"G2_NZMS",0.000999999999999999
"S1_HYOS",49.0183071461682,"G2_GAMM",0.000999999999999999
"S2_HYOS",13.5103925481811,"G2_GAMM",0.000999999999999999
"S3_HYOS",0.792215451542957,"G2_GAMM",0.000999999999999999
"S1_BAET",58.0980570287977,"G2_GAMM",0.000999999999999999
"S2_BAET",9.69775329929975,"G2_GAMM",0.000999999999999999
"S3_BAET",2.16247132638511,"G2_GAMM",0.000999999999999999
"S1_NZMS",18771.5972002486,"G2_GAMM",0.000999999999999999
"S2_NZMS",7500.96916573237,"G2_GAMM",0.000999999999999999
"S3_NZMS",4289.73149138415,"G2_GAMM",0.000999999999999999
"S1_CHIR",51.3490986837546,"G2_GAMM",0.000999999999999999
"S2_CHIR",9.76387887715562,"G2_GAMM",0.000999999999999999
"S3_CHIR",4.38324635025185,"G2_GAMM",0.000999999999999999
"S1_GAMM",36.560737317778,"G2_GAMM",0.000999999999999999
"S2_GAMM",18.3113097815701,"G2_GAMM",0.000999999999999999
"S3_GAMM",5.37410725357344,"G2_GAMM",0.000999999999999999
"S1_HYOS",49.025257687455,"G2_CHIR",0.000999999999999999
"S2_HYOS",13.5117364115286,"G2_CHIR",0.000999999999999999
"S3_HYOS",0.792238667339393,"G2_CHIR",0.000999999999999999
"S1_BAET",54.9918624645474,"G2_CHIR",0.000999999999999999
"S2_BAET",9.44866768310808,"G2_CHIR",0.000999999999999999
"S3_BAET",2.27227794808619,"G2_CHIR",0.000999999999999999
"S1_NZMS",18772.7258722714,"G2_CHIR",0.000999999999999999
"S2_NZMS",7501.28000505105,"G2_CHIR",0.000999999999999999
"S3_NZMS",4289.94218698748,"G2_CHIR",0.000999999999999999
"S1_CHIR",51.4952383296125,"G2_CHIR",0.000999999999999999
