Mark R. Vinson. 2000. Long-term dynamics of an invertebrate assemblage downstream from  		
a large dam. Ecological Applications VOL: pp-pp.		
Water temperature for a sited located 26 km downstream from Flaming Gorge Dam		

Date	Time	Temperature C
07/28/1994	09:10:34	13.28
07/28/1994	04:22:34	12.82
07/29/1994	10:46:34	13.89
07/29/1994	23:34:34	14.51
07/29/1994	12:22:34	14.84
07/29/1994	02:46:34	13.14
07/29/1994	13:58:34	15.63
07/29/1994	05:58:34	12.52
07/29/1994	09:10:34	12.97
07/29/1994	01:10:34	13.76
07/29/1994	04:22:34	12.82
07/29/1994	07:34:34	12.52
07/29/1994	15:34:34	16.26
07/29/1994	17:10:34	16.40
07/29/1994	18:46:34	16.26
07/29/1994	20:22:34	15.94
07/29/1994	21:58:34	15.32
07/30/1994	10:46:34	13.44
07/30/1994	23:34:34	13.89
07/30/1994	01:10:34	13.76
07/30/1994	13:58:34	15.15
07/30/1994	04:22:34	12.66
07/30/1994	15:34:34	15.01
07/30/1994	07:34:34	12.35
07/30/1994	12:22:34	14.20
07/30/1994	05:58:34	12.35
07/30/1994	09:10:34	12.82
07/30/1994	17:10:34	15.01
07/30/1994	18:46:34	15.32
07/30/1994	20:22:34	15.32
07/30/1994	21:58:34	14.70
07/30/1994	02:46:34	13.14
07/31/1994	23:34:34	13.14
07/31/1994	01:10:34	13.59
07/31/1994	12:22:34	14.70
07/31/1994	02:46:34	13.44
07/31/1994	13:58:34	14.51
07/31/1994	05:58:34	13.28
07/31/1994	09:10:34	13.59
07/31/1994	10:46:34	13.89
07/31/1994	04:22:34	13.28
07/31/1994	07:34:34	13.28
07/31/1994	15:34:34	14.20
07/31/1994	17:10:34	14.38
07/31/1994	18:46:34	14.51
07/31/1994	20:22:34	14.07
07/31/1994	21:58:34	13.44
08/01/1994	10:46:34	13.76
08/01/1994	23:34:34	13.76
08/01/1994	15:34:34	15.63
08/01/1994	17:10:34	16.09
08/01/1994	02:46:34	12.66
08/01/1994	18:46:34	15.94
08/01/1994	05:58:34	12.52
08/01/1994	20:22:34	15.32
08/01/1994	01:10:34	12.82
08/01/1994	21:58:34	14.38
08/01/1994	07:34:34	12.52
08/01/1994	13:58:34	15.15
08/01/1994	09:10:34	12.97
08/01/1994	04:22:34	12.66
08/01/1994	12:22:34	14.84
08/02/1994	23:34:34	13.89
08/02/1994	10:46:34	13.89
08/02/1994	12:22:34	14.84
08/02/1994	02:46:34	12.97
08/02/1994	13:58:34	15.78
08/02/1994	05:58:34	12.66
08/02/1994	21:58:34	15.01
08/02/1994	01:10:34	13.28
08/02/1994	04:22:34	12.82
08/02/1994	07:34:34	12.66
08/02/1994	15:34:34	15.94
08/02/1994	17:10:34	15.94
08/02/1994	18:46:34	15.94
08/02/1994	20:22:34	15.63
08/02/1994	09:10:34	13.28
08/03/1994	10:46:34	13.89
08/03/1994	23:34:34	13.76
08/03/1994	01:10:34	13.14
08/03/1994	13:58:34	14.84
08/03/1994	04:22:34	12.52
08/03/1994	15:34:34	15.15
08/03/1994	07:34:34	12.35
08/03/1994	12:22:34	14.51
08/03/1994	05:58:34	12.35
08/03/1994	09:10:34	13.14
08/03/1994	17:10:34	15.94
08/03/1994	18:46:34	16.09
08/03/1994	20:22:34	15.63
08/03/1994	21:58:34	14.84
08/03/1994	02:46:34	12.82
08/04/1994	23:34:34	12.35
08/04/1994	01:10:34	12.82
08/04/1994	12:22:34	13.59
08/04/1994	02:46:34	12.52
08/04/1994	13:58:34	13.44
08/04/1994	05:58:34	12.03
08/04/1994	09:10:34	12.21
08/04/1994	10:46:34	12.97
08/04/1994	04:22:34	12.21
08/04/1994	07:34:34	11.89
08/04/1994	15:34:34	13.44
08/04/1994	17:10:34	13.59
08/04/1994	18:46:34	13.76
08/04/1994	20:22:34	13.44
08/04/1994	21:58:34	12.97
08/05/1994	10:46:34	12.66
08/05/1994	23:34:34	13.59
08/05/1994	01:10:34	12.03
08/05/1994	13:58:34	14.51
08/05/1994	04:22:34	12.03
08/05/1994	15:34:34	15.32
08/05/1994	07:34:34	11.89
08/05/1994	12:22:34	13.76
08/05/1994	05:58:34	11.89
08/05/1994	09:10:34	12.03
08/05/1994	17:10:34	15.46
08/05/1994	18:46:34	15.32
08/05/1994	20:22:34	14.84
08/05/1994	21:58:34	14.38
08/05/1994	02:46:34	11.89
08/06/1994	23:34:34	13.44
08/06/1994	01:10:34	12.97
08/06/1994	12:22:34	13.89
08/06/1994	17:10:34	15.63
08/06/1994	18:46:34	15.32
08/06/1994	13:58:34	14.84
08/06/1994	20:22:34	15.01
08/06/1994	09:10:34	12.52
08/06/1994	21:58:34	14.38
08/06/1994	04:22:34	12.21
08/06/1994	15:34:34	15.46
08/06/1994	02:46:34	12.52
08/06/1994	05:58:34	12.03
08/06/1994	10:46:34	13.14
08/06/1994	07:34:34	12.03
08/07/1994	10:46:34	12.66
08/07/1994	23:34:34	12.82
08/07/1994	12:22:34	13.14
08/07/1994	02:46:34	12.35
08/07/1994	13:58:34	13.76
08/07/1994	05:58:34	12.03
08/07/1994	09:10:34	12.21
08/07/1994	01:10:34	12.82
08/07/1994	04:22:34	12.21
08/07/1994	07:34:34	12.03
08/07/1994	15:34:34	14.07
08/07/1994	17:10:34	14.38
08/07/1994	18:46:34	14.20
08/07/1994	20:22:34	14.07
08/07/1994	21:58:34	13.59
08/08/1994	10:46:34	12.66
08/08/1994	23:34:34	13.59
08/08/1994	01:10:34	12.52
08/08/1994	13:58:34	12.97
08/08/1994	04:22:34	12.35
08/08/1994	15:34:34	13.59
08/08/1994	07:34:34	12.03
08/08/1994	12:22:34	12.66
08/08/1994	05:58:34	12.21
08/08/1994	09:10:34	12.35
08/08/1994	17:10:34	14.07
08/08/1994	18:46:34	14.07
08/08/1994	20:22:34	14.07
08/08/1994	21:58:34	14.07
08/08/1994	02:46:34	12.52
08/09/1994	23:34:34	13.28
08/09/1994	01:10:34	13.28
08/09/1994	12:22:34	12.97
08/09/1994	02:46:34	12.97
08/09/1994	13:58:34	13.28
08/09/1994	05:58:34	12.82
08/09/1994	09:10:34	12.97
08/09/1994	10:46:34	12.97
08/09/1994	04:22:34	12.97
08/09/1994	07:34:34	12.82
08/09/1994	15:34:34	13.59
08/09/1994	17:10:34	13.89
08/09/1994	18:46:34	13.89
08/09/1994	20:22:34	13.76
08/09/1994	21:58:34	13.44
08/10/1994	10:46:34	13.28
08/10/1994	07:34:34	12.21
08/10/1994	15:34:34	15.32
08/10/1994	12:22:34	14.07
08/10/1994	17:10:34	15.46
08/10/1994	13:58:34	14.84
08/10/1994	18:46:34	15.32
08/10/1994	09:10:34	12.66
08/10/1994	20:22:34	15.15
08/10/1994	04:22:34	12.52
08/10/1994	02:46:34	12.66
08/10/1994	05:58:34	12.21
08/10/1994	01:10:34	12.97
08/10/1994	23:34:34	14.07
08/10/1994	21:58:34	14.84
08/11/1994	10:46:34	13.44
08/11/1994	23:34:34	13.76
08/11/1994	01:10:34	13.28
08/11/1994	13:58:34	14.38
08/11/1994	04:22:34	12.52
08/11/1994	21:58:34	14.70
08/11/1994	02:46:34	12.66
08/11/1994	07:34:34	12.52
08/11/1994	05:58:34	12.35
08/11/1994	09:10:34	12.82
08/11/1994	17:10:34	15.32
08/11/1994	18:46:34	15.32
08/11/1994	20:22:34	15.15
08/11/1994	15:34:34	15.01
08/11/1994	12:22:34	13.89
08/12/1994	23:34:34	13.44
08/12/1994	01:10:34	12.97
08/12/1994	12:22:34	13.14
08/12/1994	02:46:34	12.66
08/12/1994	13:58:34	13.59
08/12/1994	05:58:34	12.21
08/12/1994	09:10:34	12.35
08/12/1994	10:46:34	12.97
08/12/1994	04:22:34	12.35
08/12/1994	07:34:34	12.21
08/12/1994	15:34:34	14.07
08/12/1994	17:10:34	14.38
08/12/1994	18:46:34	14.20
08/12/1994	20:22:34	13.89
08/12/1994	21:58:34	13.89
08/13/1994	10:46:34	12.66
08/13/1994	23:34:34	13.76
08/13/1994	12:22:34	13.59
08/13/1994	02:46:34	12.52
08/13/1994	13:58:34	13.89
08/13/1994	05:58:34	11.89
08/13/1994	09:10:34	12.21
08/13/1994	01:10:34	12.97
08/13/1994	04:22:34	12.21
08/13/1994	07:34:34	11.89
08/13/1994	15:34:34	13.89
08/13/1994	17:10:34	13.89
08/13/1994	18:46:34	14.07
08/13/1994	20:22:34	13.89
08/13/1994	21:58:34	13.89
08/14/1994	23:34:34	14.38
08/14/1994	10:46:34	13.14
08/14/1994	12:22:34	13.89
08/14/1994	02:46:34	12.66
08/14/1994	13:58:34	14.70
08/14/1994	05:58:34	12.03
08/14/1994	09:10:34	12.35
08/14/1994	01:10:34	13.28
08/14/1994	04:22:34	12.21
08/14/1994	07:34:34	12.03
08/14/1994	15:34:34	15.32
08/14/1994	17:10:34	15.63
08/14/1994	18:46:34	15.32
08/14/1994	20:22:34	15.15
08/14/1994	21:58:34	15.01
08/15/1994	10:46:34	12.97
08/15/1994	23:34:34	14.20
08/15/1994	17:10:34	15.32
08/15/1994	18:46:34	15.15
08/15/1994	13:58:34	14.51
08/15/1994	20:22:34	15.15
08/15/1994	15:34:34	15.01
08/15/1994	21:58:34	14.84
08/15/1994	12:22:34	13.76
08/15/1994	02:46:34	12.82
08/15/1994	09:10:34	12.35
08/15/1994	04:22:34	12.35
08/15/1994	07:34:34	12.03
08/15/1994	05:58:34	12.03
08/15/1994	01:10:34	13.59
08/16/1994	23:34:34	13.44
08/16/1994	01:10:34	13.59
08/16/1994	12:22:34	13.28
08/16/1994	02:46:34	13.14
08/16/1994	13:58:34	13.89
08/16/1994	05:58:34	12.52
08/16/1994	21:58:34	13.89
08/16/1994	10:46:34	12.97
08/16/1994	04:22:34	12.82
08/16/1994	07:34:34	12.52
08/16/1994	15:34:34	14.20
08/16/1994	17:10:34	14.38
08/16/1994	18:46:34	14.20
08/16/1994	20:22:34	14.20
08/16/1994	09:10:34	12.66
08/17/1994	10:46:34	13.28
08/17/1994	23:34:34	14.20
08/17/1994	12:22:34	14.07
08/17/1994	02:46:34	12.82
08/17/1994	13:58:34	14.70
08/17/1994	05:58:34	12.35
08/17/1994	09:10:34	12.66
08/17/1994	01:10:34	13.14
08/17/1994	04:22:34	12.66
08/17/1994	07:34:34	12.21
08/17/1994	15:34:34	15.32
08/17/1994	17:10:34	15.46
08/17/1994	18:46:34	15.46
08/17/1994	20:22:34	15.15
08/17/1994	21:58:34	14.84
08/18/1994	10:46:34	12.97
08/18/1994	23:34:34	13.59
08/18/1994	01:10:34	13.44
08/18/1994	13:58:34	14.07
08/18/1994	04:22:34	12.66
08/18/1994	15:34:34	14.38
08/18/1994	07:34:34	12.52
08/18/1994	12:22:34	13.59
08/18/1994	05:58:34	12.52
08/18/1994	09:10:34	12.66
08/18/1994	17:10:34	14.38
08/18/1994	18:46:34	14.20
08/18/1994	20:22:34	14.07
08/18/1994	21:58:34	13.89
08/18/1994	02:46:34	12.97
08/19/1994	23:34:34	14.20
08/19/1994	01:10:34	13.28
08/19/1994	12:22:34	14.07
08/19/1994	02:46:34	13.14
08/19/1994	13:58:34	14.51
08/19/1994	05:58:34	13.28
08/19/1994	09:10:34	13.59
08/19/1994	10:46:34	13.76
08/19/1994	04:22:34	13.28
08/19/1994	07:34:34	13.28
08/19/1994	15:34:34	15.01
08/19/1994	17:10:34	15.15
08/19/1994	18:46:34	15.01
08/19/1994	20:22:34	14.84
08/19/1994	21:58:34	14.51
08/20/1994	23:34:34	12.97
08/20/1994	10:46:34	12.66
08/20/1994	12:22:34	13.44
08/20/1994	02:46:34	13.14
08/20/1994	18:46:34	14.38
08/20/1994	20:22:34	14.38
08/20/1994	05:58:34	12.03
08/20/1994	21:58:34	13.89
08/20/1994	01:10:34	13.76
08/20/1994	07:34:34	11.72
08/20/1994	15:34:34	14.20
08/20/1994	17:10:34	14.20
08/20/1994	13:58:34	14.07
08/20/1994	09:10:34	12.03
08/20/1994	04:22:34	12.52
08/21/1994	23:34:34	12.97
08/21/1994	10:46:34	12.21
08/21/1994	12:22:34	13.28
08/21/1994	02:46:34	11.72
08/21/1994	13:58:34	14.07
08/21/1994	05:58:34	11.27
08/21/1994	09:10:34	11.42
08/21/1994	01:10:34	12.21
08/21/1994	04:22:34	11.42
08/21/1994	07:34:34	11.11
08/21/1994	15:34:34	14.38
08/21/1994	17:10:34	14.51
08/21/1994	18:46:34	14.70
08/21/1994	20:22:34	14.38
08/21/1994	21:58:34	13.76
08/22/1994	10:46:34	12.35
08/22/1994	23:34:34	13.28
08/22/1994	12:22:34	13.28
08/22/1994	02:46:34	11.72
08/22/1994	13:58:34	14.07
08/22/1994	05:58:34	11.42
08/22/1994	09:10:34	11.72
08/22/1994	01:10:34	12.21
08/22/1994	04:22:34	11.59
08/22/1994	07:34:34	11.42
08/22/1994	15:34:34	14.70
08/22/1994	17:10:34	15.01
08/22/1994	18:46:34	15.01
08/22/1994	20:22:34	14.38
08/22/1994	21:58:34	13.89
08/23/1994	10:46:34	12.66
08/23/1994	23:34:34	13.89
08/23/1994	01:10:34	12.52
08/23/1994	13:58:34	14.84
08/23/1994	04:22:34	11.59
08/23/1994	15:34:34	15.46
08/23/1994	07:34:34	11.11
08/23/1994	12:22:34	13.76
08/23/1994	05:58:34	11.27
08/23/1994	09:10:34	11.59
08/23/1994	17:10:34	15.78
08/23/1994	18:46:34	15.63
08/23/1994	20:22:34	15.32
08/23/1994	21:58:34	14.84
08/23/1994	02:46:34	12.03
08/24/1994	23:34:34	13.44
08/24/1994	07:34:34	11.42
08/24/1994	15:34:34	15.15
08/24/1994	12:22:34	13.59
08/24/1994	17:10:34	15.01
08/24/1994	13:58:34	14.51
08/24/1994	18:46:34	15.01
08/24/1994	09:10:34	11.89
08/24/1994	20:22:34	14.84
08/24/1994	04:22:34	11.89
08/24/1994	02:46:34	12.21
08/24/1994	05:58:34	11.42
08/24/1994	10:46:34	12.66
08/24/1994	01:10:34	12.82
08/24/1994	21:58:34	14.38
08/25/1994	10:46:34	12.82
08/25/1994	23:34:34	13.76
08/25/1994	12:22:34	13.89
08/25/1994	02:46:34	12.21
08/25/1994	13:58:34	14.70
08/25/1994	20:22:34	14.70
08/25/1994	21:58:34	14.38
08/25/1994	09:10:34	12.03
08/25/1994	04:22:34	11.89
08/25/1994	07:34:34	11.59
08/25/1994	15:34:34	15.46
08/25/1994	17:10:34	15.32
08/25/1994	18:46:34	15.01
08/25/1994	05:58:34	11.72
08/25/1994	01:10:34	12.66
08/26/1994	10:46:34	12.52
08/26/1994	23:34:34	13.76
08/26/1994	01:10:34	12.97
08/26/1994	13:58:34	14.20
08/26/1994	04:22:34	11.89
08/26/1994	15:34:34	15.01
08/26/1994	07:34:34	11.42
08/26/1994	12:22:34	13.44
08/26/1994	05:58:34	11.42
08/26/1994	09:10:34	11.72
08/26/1994	17:10:34	15.15
08/26/1994	18:46:34	15.15
08/26/1994	20:22:34	14.84
08/26/1994	21:58:34	14.51
08/26/1994	02:46:34	12.35
08/27/1994	23:34:34	12.52
08/27/1994	01:10:34	12.97
08/27/1994	12:22:34	12.35
08/27/1994	02:46:34	12.35
08/27/1994	13:58:34	12.35
08/27/1994	05:58:34	11.72
08/27/1994	09:10:34	12.03
08/27/1994	10:46:34	12.52
08/27/1994	04:22:34	12.03
08/27/1994	07:34:34	11.72
08/27/1994	15:34:34	12.52
08/27/1994	17:10:34	12.82
08/27/1994	18:46:34	12.82
08/27/1994	20:22:34	12.66
08/27/1994	21:58:34	12.66
08/28/1994	10:46:34	13.44
08/28/1994	23:34:34	12.82
08/28/1994	12:22:34	14.51
08/28/1994	02:46:34	12.35
08/28/1994	13:58:34	14.84
08/28/1994	05:58:34	12.35
08/28/1994	09:10:34	12.66
08/28/1994	01:10:34	12.35
08/28/1994	04:22:34	12.35
08/28/1994	07:34:34	12.35
08/28/1994	15:34:34	14.84
08/28/1994	17:10:34	15.01
08/28/1994	18:46:34	14.84
08/28/1994	20:22:34	13.89
08/28/1994	21:58:34	13.28
08/29/1994	23:34:34	12.82
08/29/1994	10:46:34	12.97
08/29/1994	15:34:34	14.20
08/29/1994	17:10:34	14.51
08/29/1994	02:46:34	12.03
08/29/1994	18:46:34	14.38
08/29/1994	05:58:34	11.89
08/29/1994	20:22:34	13.76
08/29/1994	01:10:34	12.35
08/29/1994	21:58:34	13.28
08/29/1994	07:34:34	11.89
08/29/1994	13:58:34	13.76
08/29/1994	09:10:34	12.21
08/29/1994	04:22:34	12.03
08/29/1994	12:22:34	13.89
08/30/1994	10:46:34	12.82
08/30/1994	23:34:34	13.76
08/30/1994	01:10:34	12.52
08/30/1994	13:58:34	14.51
08/30/1994	04:22:34	12.21
08/30/1994	15:34:34	14.70
08/30/1994	02:46:34	12.35
08/30/1994	12:22:34	13.76
08/30/1994	05:58:34	12.03
08/30/1994	09:10:34	12.21
08/30/1994	17:10:34	14.70
08/30/1994	18:46:34	14.70
08/30/1994	20:22:34	14.70
08/30/1994	21:58:34	14.38
08/30/1994	07:34:34	11.89
08/31/1994	23:34:34	12.97
08/31/1994	01:10:34	12.97
08/31/1994	12:22:34	13.89
08/31/1994	02:46:34	12.66
08/31/1994	13:58:34	13.76
08/31/1994	05:58:34	12.03
08/31/1994	09:10:34	12.35
08/31/1994	10:46:34	12.97
08/31/1994	04:22:34	12.21
08/31/1994	07:34:34	12.03
08/31/1994	15:34:34	13.89
08/31/1994	17:10:34	14.20
08/31/1994	18:46:34	14.07
08/31/1994	20:22:34	13.76
08/31/1994	21:58:34	13.59
09/01/1994	23:34:34	12.82
09/01/1994	10:46:34	13.28
09/01/1994	12:22:34	14.20
09/01/1994	02:46:34	12.21
09/01/1994	13:58:34	14.70
09/01/1994	05:58:34	12.03
09/01/1994	09:10:34	12.52
09/01/1994	01:10:34	12.52
09/01/1994	04:22:34	12.21
09/01/1994	07:34:34	12.03
09/01/1994	15:34:34	14.84
09/01/1994	17:10:34	14.84
09/01/1994	18:46:34	14.70
09/01/1994	20:22:34	14.38
09/01/1994	21:58:34	13.59
09/02/1994	23:34:34	13.44
09/02/1994	10:46:34	13.14
09/02/1994	12:22:34	13.89
09/02/1994	02:46:34	12.21
09/02/1994	13:58:34	14.51
09/02/1994	05:58:34	11.89
09/02/1994	09:10:34	12.35
09/02/1994	01:10:34	12.52
09/02/1994	04:22:34	12.03
09/02/1994	07:34:34	11.72
09/02/1994	15:34:34	15.01
09/02/1994	17:10:34	15.01
09/02/1994	18:46:34	14.70
09/02/1994	20:22:34	14.51
09/02/1994	21:58:34	14.20
09/03/1994	10:46:34	12.82
09/03/1994	23:34:34	13.28
09/03/1994	01:10:34	12.82
09/03/1994	18:46:34	15.15
09/03/1994	20:22:34	14.51
09/03/1994	04:22:34	12.21
09/03/1994	21:58:34	13.89
09/03/1994	07:34:34	12.03
09/03/1994	02:46:34	12.52
09/03/1994	05:58:34	12.03
09/03/1994	17:10:34	15.46
09/03/1994	13:58:34	14.38
09/03/1994	15:34:34	15.01
09/03/1994	12:22:34	14.07
09/03/1994	09:10:34	12.21
09/04/1994	23:34:34	12.82
09/04/1994	01:10:34	12.66
09/04/1994	12:22:34	13.59
09/04/1994	02:46:34	12.21
09/04/1994	13:58:34	14.20
09/04/1994	05:58:34	11.59
09/04/1994	09:10:34	12.21
09/04/1994	10:46:34	12.82
09/04/1994	04:22:34	11.89
09/04/1994	07:34:34	11.72
09/04/1994	15:34:34	14.84
09/04/1994	17:10:34	15.01
09/04/1994	18:46:34	14.70
09/04/1994	20:22:34	14.38
09/04/1994	21:58:34	13.76
09/05/1994	10:46:34	12.21
09/05/1994	23:34:34	13.14
09/05/1994	01:10:34	12.03
09/05/1994	13:58:34	13.89
09/05/1994	04:22:34	11.42
09/05/1994	15:34:34	14.38
09/05/1994	07:34:34	11.11
09/05/1994	12:22:34	13.14
09/05/1994	05:58:34	11.11
09/05/1994	09:10:34	11.42
09/05/1994	17:10:34	14.51
09/05/1994	18:46:34	14.38
09/05/1994	20:22:34	14.20
09/05/1994	21:58:34	13.89
09/05/1994	02:46:34	11.72
09/06/1994	23:34:34	12.35
09/06/1994	01:10:34	12.21
09/06/1994	12:22:34	12.21
09/06/1994	02:46:34	11.72
09/06/1994	13:58:34	12.21
09/06/1994	05:58:34	11.11
09/06/1994	09:10:34	11.27
09/06/1994	10:46:34	11.72
09/06/1994	04:22:34	11.27
09/06/1994	07:34:34	10.93
09/06/1994	15:34:34	12.66
09/06/1994	17:10:34	12.66
09/06/1994	18:46:34	12.66
09/06/1994	20:22:34	12.66
09/06/1994	21:58:34	12.52
09/07/1994	04:22:34	11.89
09/07/1994	07:34:34	11.59
09/07/1994	23:34:34	13.59
09/07/1994	15:34:34	14.38
09/07/1994	02:46:34	12.03
09/07/1994	17:10:34	14.51
09/07/1994	05:58:34	11.59
09/07/1994	18:46:34	14.38
09/07/1994	01:10:34	12.21
09/07/1994	12:22:34	13.44
09/07/1994	13:58:34	14.07
09/07/1994	09:10:34	12.03
09/07/1994	10:46:34	12.66
09/07/1994	20:22:34	14.20
09/07/1994	21:58:34	14.07
09/08/1994	10:46:34	12.82
09/08/1994	23:34:34	13.28
09/08/1994	01:10:34	12.97
09/08/1994	13:58:34	14.38
09/08/1994	21:58:34	14.07
09/08/1994	04:22:34	12.21
09/08/1994	02:46:34	12.66
09/08/1994	07:34:34	11.89
09/08/1994	05:58:34	11.89
09/08/1994	09:10:34	12.03
09/08/1994	17:10:34	15.01
09/08/1994	18:46:34	14.70
09/08/1994	20:22:34	14.38
09/08/1994	15:34:34	14.84
09/08/1994	12:22:34	13.76
09/09/1994	23:34:34	13.59
09/09/1994	01:10:34	12.82
09/09/1994	12:22:34	14.20
09/09/1994	02:46:34	12.52
09/09/1994	13:58:34	14.70
09/09/1994	05:58:34	12.35
09/09/1994	09:10:34	12.52
09/09/1994	10:46:34	13.28
09/09/1994	04:22:34	12.52
09/09/1994	07:34:34	12.35
09/09/1994	15:34:34	15.15
09/09/1994	17:10:34	15.46
09/09/1994	18:46:34	15.46
09/09/1994	20:22:34	15.15
09/09/1994	21:58:34	14.38
09/10/1994	10:46:34	12.82
09/10/1994	17:10:34	15.15
09/10/1994	01:10:34	12.97
09/10/1994	18:46:34	15.01
09/10/1994	04:22:34	12.52
09/10/1994	20:22:34	14.70
09/10/1994	07:34:34	12.21
09/10/1994	21:58:34	13.89
09/10/1994	23:34:34	13.14
09/10/1994	13:58:34	14.84
09/10/1994	15:34:34	15.15
09/10/1994	02:46:34	12.66
09/10/1994	05:58:34	12.35
09/10/1994	09:10:34	12.35
09/10/1994	12:22:34	13.89
09/11/1994	23:34:34	12.82
09/11/1994	01:10:34	12.52
09/11/1994	02:46:34	12.21
09/11/1994	04:22:34	12.03
09/11/1994	05:58:34	11.89
09/11/1994	07:34:34	11.72
09/11/1994	09:10:34	12.21
09/11/1994	10:46:34	12.97
09/11/1994	18:46:34	15.01
09/11/1994	13:58:34	14.20
09/11/1994	15:34:34	15.15
09/11/1994	17:10:34	15.32
09/11/1994	12:22:34	13.76
09/11/1994	20:22:34	14.51
09/11/1994	21:58:34	13.76
09/13/1994	00:06:03	10.63
09/13/1994	01:42:03	10.02
09/13/1994	03:18:03	9.70
09/13/1994	04:54:03	9.38
09/13/1994	06:30:03	9.24
09/13/1994	08:06:03	9.38
09/13/1994	09:42:03	9.87
09/13/1994	11:18:03	10.49
09/13/1994	12:54:03	11.11
09/13/1994	14:30:03	11.11
09/13/1994	16:06:03	11.72
09/13/1994	17:42:03	11.89
09/13/1994	19:18:03	11.59
09/13/1994	20:54:03	11.27
09/13/1994	22:30:03	10.63
09/14/1994	00:06:03	10.18
09/14/1994	01:42:03	9.87
09/14/1994	03:18:03	9.70
09/14/1994	04:54:03	9.70
09/14/1994	06:30:03	9.55
09/14/1994	08:06:03	9.55
09/14/1994	09:42:03	9.70
09/14/1994	11:18:03	10.02
09/14/1994	12:54:03	10.02
09/14/1994	14:30:03	9.87
09/14/1994	16:06:03	10.02
09/14/1994	17:42:03	10.18
09/14/1994	19:18:03	10.02
09/14/1994	20:54:03	10.02
09/14/1994	22:30:03	9.87
09/15/1994	00:06:03	9.70
09/15/1994	01:42:03	9.55
09/15/1994	03:18:03	9.55
09/15/1994	04:54:03	9.55
09/15/1994	06:30:03	9.38
09/15/1994	08:06:03	9.38
09/15/1994	09:42:03	10.02
09/15/1994	11:18:03	10.79
09/15/1994	12:54:03	11.72
09/15/1994	14:30:03	12.66
09/15/1994	16:06:03	12.97
09/15/1994	17:42:03	13.14
09/15/1994	19:18:03	12.82
09/15/1994	20:54:03	12.52
09/15/1994	22:30:03	11.89
09/16/1994	00:06:03	11.27
09/16/1994	01:42:03	10.79
09/16/1994	03:18:03	10.32
09/16/1994	04:54:03	10.18
09/16/1994	06:30:03	9.87
09/16/1994	08:06:03	10.02
09/16/1994	09:42:03	10.49
09/16/1994	11:18:03	11.27
09/16/1994	12:54:03	12.03
09/16/1994	14:30:03	12.66
09/16/1994	16:06:03	12.97
09/16/1994	17:42:03	12.97
09/16/1994	19:18:03	12.82
09/16/1994	20:54:03	12.66
09/16/1994	22:30:03	12.21
09/17/1994	00:06:03	11.42
09/17/1994	01:42:03	10.93
09/17/1994	03:18:03	10.49
09/17/1994	04:54:03	10.18
09/17/1994	06:30:03	9.87
09/17/1994	08:06:03	10.02
09/17/1994	09:42:03	10.49
09/17/1994	11:18:03	11.27
09/17/1994	12:54:03	12.21
09/17/1994	14:30:03	12.52
09/17/1994	16:06:03	12.52
09/17/1994	17:42:03	12.66
09/17/1994	19:18:03	12.66
09/17/1994	20:54:03	12.35
09/17/1994	22:30:03	12.03
09/18/1994	00:06:03	11.59
09/18/1994	01:42:03	11.27
09/18/1994	03:18:03	11.11
09/18/1994	04:54:03	10.93
09/18/1994	06:30:03	10.79
09/18/1994	08:06:03	10.79
09/18/1994	09:42:03	11.42
09/18/1994	11:18:03	12.21
09/18/1994	12:54:03	12.35
09/18/1994	14:30:03	12.66
09/18/1994	16:06:03	13.28
09/18/1994	17:42:03	13.14
09/18/1994	19:18:03	12.82
09/18/1994	20:54:03	12.52
09/18/1994	22:30:03	12.21
09/19/1994	00:06:03	11.72
09/19/1994	01:42:03	11.59
09/19/1994	03:18:03	11.42
09/19/1994	04:54:03	11.27
09/19/1994	06:30:03	11.11
09/19/1994	08:06:03	11.11
09/19/1994	09:42:03	11.59
09/19/1994	11:18:03	12.21
09/19/1994	12:54:03	12.97
09/19/1994	14:30:03	13.28
09/19/1994	16:06:03	13.44
09/19/1994	17:42:03	13.44
09/19/1994	19:18:03	13.14
09/19/1994	20:54:03	12.66
09/19/1994	22:30:03	12.21
09/20/1994	00:06:03	11.89
09/20/1994	01:42:03	11.59
09/20/1994	03:18:03	11.27
09/20/1994	04:54:03	10.93
09/20/1994	06:30:03	10.79
09/20/1994	08:06:03	10.79
09/20/1994	09:42:03	11.27
09/20/1994	11:18:03	11.89
09/20/1994	12:54:03	12.35
09/20/1994	14:30:03	12.52
09/20/1994	16:06:03	12.52
09/20/1994	17:42:03	12.66
09/20/1994	19:18:03	12.52
09/20/1994	20:54:03	12.21
09/20/1994	22:30:03	11.89
09/21/1994	00:06:03	11.42
09/21/1994	01:42:03	11.11
09/21/1994	03:18:03	10.79
09/21/1994	04:54:03	10.49
09/21/1994	06:30:03	10.32
09/21/1994	08:06:03	10.49
09/21/1994	09:42:03	10.93
09/21/1994	11:18:03	11.72
09/21/1994	12:54:03	12.21
09/21/1994	14:30:03	12.66
09/21/1994	16:06:03	12.82
09/21/1994	17:42:03	12.82
09/21/1994	19:18:03	12.52
09/21/1994	20:54:03	12.35
09/21/1994	22:30:03	11.59
09/22/1994	00:06:03	10.93
09/22/1994	01:42:03	10.63
09/22/1994	03:18:03	10.32
09/22/1994	04:54:03	9.87
09/22/1994	06:30:03	9.55
